time,palm_position_x,palm_position_y,palm_position_z,palm_normal_x,palm_normal_y,palm_normal_z,palm_direction_x,palm_direction_y,palm_direction_z,hand_grab_angle,hand_grab_strength,hand_pinch_angle,hand_pinch_strength,thumb_extension,index_extension,middle_extension,ring_extension,pinky_extension,,time,palm_position_x,palm_position_y,palm_position_z,palm_normal_x,palm_normal_y,palm_normal_z,palm_direction_x,palm_direction_y,palm_direction_z,hand_grab_angle,hand_grab_strength,hand_pinch_angle,hand_pinch_strength,thumb_extension,index_extension,middle_extension,ring_extension,pinky_extension,
0.818611,-0.726685,262.938171,9.606513,-0.047964,-0.969945,-0.238551,-0.320449,0.241145,-0.916058,1.294771,0,53.486202,1,0,1,0,0,1,,0.751552,-6.062885,207.036026,27.418974,0.181769,-0.917483,-0.353814,-0.035885,0.35338,-0.934792,1.061317,0,62.911446,0.475083,0,1,0,1,1,
0.831641,-1.01532,262.817932,9.980093,-0.042883,-0.970028,-0.239179,-0.321621,0.240059,-0.915932,1.316819,0,52.68158,1,0,1,0,0,1,,0.751671,-5.709484,207.22464,27.483213,0.191429,-0.913467,-0.359072,-0.035883,0.35908,-0.932617,1.127324,0,62.365814,0.667928,0,1,0,0,1,
0.851228,-1.325367,262.832764,10.436543,-0.037431,-0.969493,-0.242245,-0.322505,0.241163,-0.915331,1.343937,0,51.98975,1,0,1,0,0,1,,0.75178,-5.567871,207.090515,27.556015,0.196583,-0.911524,-0.36122,-0.038137,0.361021,-0.931778,1.178264,0,61.868042,0.875273,0,1,0,0,1,
0.866591,-1.617519,262.857941,10.795887,-0.033387,-0.96928,-0.243685,-0.323124,0.241195,-0.915105,1.347923,0,51.816528,1,0,1,0,0,1,,0.761885,-5.578987,206.713348,27.741686,0.201879,-0.909759,-0.362744,-0.043425,0.361691,-0.931286,1.214374,0,60.999905,1,0,1,0,0,1,
0.886355,-1.916515,262.916046,11.297003,-0.027937,-0.968449,-0.247641,-0.323425,0.24317,-0.914475,1.349562,0,51.797043,1,0,1,0,0,1,,0.793533,-5.673653,206.389114,27.836964,0.20838,-0.906752,-0.366576,-0.050733,0.364278,-0.929908,1.248748,0,60.862915,1,0,1,0,0,1,
0.910948,-2.133282,262.901733,11.639988,-0.023584,-0.967895,-0.250246,-0.323735,0.244222,-0.914085,1.347015,0.000857,51.861717,1,0,1,0,0,1,,0.822099,-5.613167,205.953705,27.909,0.215246,-0.902642,-0.372702,-0.055562,0.36971,-0.927484,1.265851,0,61.019573,1,0,1,0,0,1,
0.926485,-2.10479,262.944305,12.139943,-0.021508,-0.967458,-0.252117,-0.323315,0.245356,-0.91393,1.3501,0.004204,52.3125,1,0,1,0,0,1,,0.837906,-5.273602,205.498398,28.097973,0.220722,-0.9,-0.375875,-0.058322,0.372511,-0.926193,1.286381,0,61.003174,1,0,1,0,0,1,
0.947851,-2.096954,262.881287,12.562704,-0.018914,-0.967009,-0.254038,-0.323128,0.246361,-0.913726,1.35763,0.009336,51.996555,1,0,1,0,0,1,,0.866491,-5.062702,205.115601,28.252232,0.222422,-0.898607,-0.378198,-0.060191,0.374519,-0.925264,1.292042,0,61.143066,1,0,1,0,0,1,
0.962615,-2.060394,262.795837,12.933757,-0.019248,-0.966884,-0.254489,-0.322737,0.246919,-0.913713,1.347579,0.003262,52.294567,1,0,1,0,0,1,,0.883783,-4.909149,205.055008,28.528204,0.220869,-0.897095,-0.382672,-0.061208,0.378839,-0.923436,1.285325,0,61.632027,1,0,1,0,0,1,
1.005394,-2.005951,262.6828,13.194197,-0.020103,-0.966823,-0.254656,-0.322258,0.247379,-0.913758,1.343794,0,52.477974,1,0,1,0,0,1,,0.90115,-4.837078,205.029816,28.782866,0.220144,-0.89559,-0.386593,-0.062278,0.382603,-0.921811,1.28017,0,61.91703,1,0,1,0,0,1,
