1.023328,-66.693672,179.78653,-6.468549,-0.106811,-0.945468,0.307704,-0.238469,-0.276082,-0.931081,0.770699,0,70.789024,0,0,1,1,1,1,,0.974141,-38.625031,144.7789,1.917635,-0.117091,-0.945757,0.303039,-0.428781,-0.227089,-0.874401,0.390091,0,50.031879,0,1,1,1,1,1,
1.023392,-70.816711,178.602295,-10.163725,-0.139765,-0.944613,0.296936,-0.234345,-0.259805,-0.936794,0.991231,0.075808,72.236267,0,0,1,1,1,1,,0.974242,-43.696701,145.980072,-0.30182,-0.112149,-0.946213,0.303486,-0.435309,-0.227766,-0.870993,0.426209,0,50.533485,0,1,1,1,1,1,
1.023458,-75.301003,177.713028,-13.708483,-0.149592,-0.945481,0.289289,-0.229865,-0.25131,-0.940216,1.173091,0.164956,71.570915,0,0,1,0,1,1,,0.974359,-48.443634,147.425461,-2.520372,-0.107795,-0.947273,0.301752,-0.442113,-0.226181,-0.867974,0.455785,0,51.418365,0,1,1,1,1,1,
1.023525,-82.153511,176.516464,-18.511377,-0.137012,-0.950144,0.280098,-0.225824,-0.245358,-0.942763,1.41905,0.321565,68.967239,0,0,1,0,0,1,,0.974468,-52.920525,148.672348,-4.809493,-0.106163,-0.946896,0.30351,-0.44765,-0.22704,-0.864906,0.482709,0,52.072834,0,1,1,1,1,1,
1.023607,-92.093994,173.696365,-25.537552,-0.11737,-0.956711,0.266325,-0.230592,-0.234594,-0.944348,1.671218,0.629121,67.765167,0.041149,0,0,0,0,0,,0.974578,-54.618446,148.630554,-5.974094,-0.119727,-0.944439,0.306105,-0.453508,-0.22225,-0.863097,0.49258,0,52.595337,0,1,1,1,1,1,
1.023751,-104.101341,169.594452,-31.145531,-0.062896,-0.961094,0.268965,-0.234455,-0.247728,-0.940033,1.699799,0.592582,69.896271,0.038836,0,0,0,0,0,,0.974689,-59.024986,150.287872,-7.703182,-0.121058,-0.943467,0.30857,-0.458796,-0.22248,-0.860238,0.534355,0,54.198959,0,1,1,1,1,1,
1.0239,-111.062431,168.129562,-34.118587,-0.052009,-0.958563,0.280093,-0.233602,-0.261014,-0.936644,1.533755,0.511104,80.397591,0.019219,0,1,0,0,1,,0.974874,-63.934364,152.502136,-9.408796,-0.131667,-0.941451,0.310378,-0.469046,-0.216668,-0.856184,0.554878,0,55.975456,0,1,1,1,1,1,
1.02744,-138.015594,141.125916,-41.71212,0.024411,-0.910466,0.412862,-0.301836,-0.400424,-0.865191,1.437025,0.165002,60.316471,0.325712,0,1,0,0,1,,0.975047,-68.833717,154.340759,-11.167026,-0.142559,-0.939129,0.312592,-0.481738,-0.210053,-0.850768,0.558443,0,56.652824,0,1,1,1,1,1,
1.027985,-139.717468,138.584503,-39.762333,0.008447,-0.902884,0.4298,-0.335269,-0.407495,-0.849437,1.706067,0.276707,50.472729,0.954469,0,1,0,0,0,,0.97517,-72.362152,155.123688,-12.60976,-0.153964,-0.937034,0.313467,-0.494658,-0.201534,-0.845398,0.55566,0,56.866005,0,1,1,1,1,1,
1.028432,-139.775513,134.268829,-38.762661,0.043532,-0.894818,0.444303,-0.348595,-0.430379,-0.83262,2.171112,0.4236,33.741089,1,0,1,0,0,0,,0.976176,-89.69445,157.869293,-17.152979,-0.143009,-0.939367,0.31167,-0.545351,-0.187998,-0.816853,0.466792,0,50.385532,0,1,1,1,1,1,
1.032343,-138.045441,132.911118,-39.422203,0.032962,-0.895415,0.444011,-0.346047,-0.426999,-0.835418,2.614392,0.877585,19.31786,1,0,0,0,0,0,,0.977122,-100.36483,156.105255,-18.519094,-0.150326,-0.940261,0.305468,-0.578659,-0.166841,-0.798322,0.620107,0,46.881939,0,1,1,1,1,1,
1.076224,-134.330261,132.382416,-39.819427,0.005293,-0.890087,0.455761,-0.309562,-0.434837,-0.845629,2.835666,1,9.183811,1,0,0,0,0,0,,1.000068,-104.601692,155.997757,-18.270668,-0.146719,-0.941446,0.303567,-0.589766,-0.163121,-0.790928,0.732153,0,46.354355,0.043989,1,1,1,1,1,
1.113994,-129.172974,133.895584,-39.277954,0.00317,-0.889198,0.457512,-0.265558,-0.441835,-0.85689,2.995077,1,4.286458,1,0,0,0,0,0,,1.039754,-107.023369,155.859375,-18.347931,-0.143342,-0.943086,0.300069,-0.597847,-0.159112,-0.785661,0.84351,0,44.432724,0.112578,0,1,1,1,1,
1.154661,-122.458565,138.633286,-38.190987,0.030128,-0.901169,0.43242,-0.244924,-0.426083,-0.870899,3.107473,1,5.476762,1,0,0,0,0,0,,1.077279,-110.279839,155.904556,-18.411304,-0.132225,-0.948272,0.288612,-0.603442,-0.153985,-0.782398,0.999586,0,43.391514,0.167691,0,1,0,1,1,
1.192049,-116.354454,143.396439,-37.132851,0.007481,-0.911298,0.411678,-0.218166,-0.40326,-0.888699,3.141593,1,12.766107,0.942416,0,0,0,0,0,,1.120723,-112.634651,155.047577,-18.678768,-0.106959,-0.954705,0.277666,-0.606118,-0.158765,-0.779368,1.143865,0,41.1726,0.245161,0,1,0,0,1,
1.218224,-109.469215,147.74791,-35.236156,-0.043601,-0.907591,0.417585,-0.184435,-0.403485,-0.896205,3.141593,1,17.530638,0.673777,0,0,0,0,0,,1.157564,-114.216515,153.769028,-19.418131,-0.074135,-0.962515,0.260899,-0.60227,-0.165307,-0.780989,1.266208,0.019473,38.964649,0.380043,0,1,0,0,1,
1.255528,-102.69355,153.925171,-33.202438,-0.108729,-0.905951,0.409184,-0.172868,-0.388121,-0.905251,3.141593,1,20.359848,0.573546,0,0,0,0,0,,1.193225,-114.980949,152.30513,-20.549139,-0.05752,-0.967073,0.247913,-0.598802,-0.165278,-0.783658,1.377499,0.101519,36.414593,0.5087,0,1,0,0,1,
1.282896,-96.241508,160.250717,-31.856037,-0.147815,-0.906519,0.395442,-0.170471,-0.370497,-0.913056,3.141593,1,20.057293,0.631741,0,0,0,0,0,,1.231492,-115.585899,151.200409,-21.095881,-0.055264,-0.969623,0.238281,-0.598903,-0.158758,-0.784927,1.530929,0.118629,33.233189,0.668521,0,1,0,0,1,
1.32792,-90.161636,165.841629,-30.526398,-0.162243,-0.905567,0.391951,-0.17676,-0.364117,-0.914426,3.141593,1,19.115561,0.672624,0,0,0,0,0,,1.263159,-115.774696,150.183197,-21.287016,-0.061223,-0.969736,0.236355,-0.599195,-0.153674,-0.785716,1.586442,0.094598,33.001202,0.824323,0,1,0,0,1,
1.347714,-83.529076,171.917679,-28.926733,-0.167536,-0.907809,0.384467,-0.184375,-0.354247,-0.916796,3.141593,1,18.057171,0.716322,0,0,0,0,0,,1.285236,-116.380241,148.567398,-21.185284,-0.063924,-0.965984,0.250578,-0.598735,-0.163757,-0.784028,1.603526,0.06209,29.373274,0.863913,0,1,0,0,0,
1.389641,-76.169785,179.075607,-27.844908,-0.121033,-0.935528,0.331873,-0.204078,-0.303737,-0.930643,3.141593,1,17.116076,0.768356,0,0,0,0,0,,1.333515,-117.271385,147.346954,-20.840553,-0.059395,-0.962732,0.263857,-0.599579,-0.176926,-0.780514,1.653636,0.077137,27.804047,0.880282,0,1,0,0,0,
1.428524,-68.375175,187.135406,-26.142458,-0.060489,-0.964405,0.257419,-0.239316,-0.236357,-0.941734,3.141593,1,15.847265,0.782662,0,0,0,0,0,,1.360105,-117.970467,146.608673,-20.710171,-0.060883,-0.961636,0.267486,-0.60249,-0.178252,-0.777967,1.718022,0.120424,28.675522,0.923992,0,1,0,0,0,
1.466739,-58.58252,196.261658,-24.098839,0.043176,-0.983348,0.176529,-0.277825,-0.181542,-0.943322,3.141593,1,16.41268,0.739451,0,0,0,0,0,,1.38331,-118.109154,144.680893,-20.006466,-0.073968,-0.95306,0.293606,-0.600675,-0.192437,-0.775988,1.787544,0.254987,29.649462,0.957259,0,1,0,0,0,
1.49582,-50.680954,203.223984,-21.793955,0.099434,-0.988709,0.112107,-0.294849,-0.136882,-0.945689,3.141593,1,14.525251,0.751988,0,0,0,0,0,,1.427834,-118.232597,143.231003,-19.685209,-0.079914,-0.949584,0.303155,-0.598817,-0.1974,-0.776177,1.862581,0.389269,26.931446,0.949607,0,1,0,0,0,
1.531577,-43.716698,208.405716,-19.139996,0.151667,-0.987294,0.047405,-0.308656,-0.092868,-0.946629,3.141593,1,13.123158,0.780034,0,0,0,0,0,,1.457487,-118.214867,141.604294,-18.863319,-0.080294,-0.947938,0.308165,-0.598243,-0.201459,-0.775577,1.984136,0.507284,22.861784,0.945687,0,0,0,0,0,
1.563469,-37.801086,212.409729,-16.669008,0.187872,-0.982167,0.007259,-0.315692,-0.067382,-0.946466,3.141593,1,12.127188,0.780635,0,0,0,0,0,,1.471336,-118.295982,139.753235,-17.451565,-0.079282,-0.943933,0.320475,-0.599051,-0.211847,-0.772178,2.053137,0.541268,18.536442,1,0,0,0,0,0,
1.606058,-32.603149,215.062622,-13.745285,0.190824,-0.981345,-0.023436,-0.319805,-0.039578,-0.946656,3.141593,1,11.402945,0.786268,0,0,0,0,0,,1.51821,-118.652855,138.475601,-16.533213,-0.074236,-0.940967,0.330258,-0.600427,-0.222243,-0.768177,2.142885,0.595647,15.968663,1,0,0,0,0,0,
1.630243,-28.580261,216.946442,-11.175875,0.190974,-0.980909,-0.036694,-0.322605,-0.027415,-0.946137,3.141593,1,10.452255,0.821163,0,0,0,0,0,,1.530466,-119.23838,137.915482,-14.813506,-0.066992,-0.939795,0.335108,-0.601974,-0.229777,-0.764742,2.231489,0.64992,15.720373,1,0,0,0,0,0,
1.677211,-24.959015,218.132935,-8.054308,0.18381,-0.981814,-0.04748,-0.325139,-0.015144,-0.945545,3.141593,1,10.123283,0.835596,0,0,0,0,0,,1.556665,-119.354424,137.461502,-13.431044,-0.062266,-0.938525,0.339549,-0.600662,-0.236461,-0.763735,2.295305,0.665222,15.473337,1,0,0,0,0,0,
1.70021,-21.158504,217.234406,-5.169402,0.184985,-0.981734,-0.044485,-0.325176,-0.018429,-0.945474,3.141593,1,9.852185,0.83372,0,0,0,0,0,,1.590486,-119.428459,136.935776,-12.388906,-0.061107,-0.935594,0.34775,-0.599228,-0.244242,-0.762412,2.341434,0.685934,14.989263,0.965385,0,0,0,0,0,
1.73042,-17.984562,216.153549,-2.650107,0.172738,-0.984544,-0.028901,-0.322948,-0.028893,-0.945976,3.141593,1,9.535441,0.852578,0,0,0,0,0,,1.620429,-119.020149,136.462051,-10.54719,-0.070071,-0.930349,0.359917,-0.595275,-0.250524,-0.763469,2.409222,0.716594,15.534681,0.864804,0,0,0,0,0,
1.770263,-16.072445,215.187439,-1.371231,0.154539,-0.987981,-0.003352,-0.320074,-0.046855,-0.946233,3.141593,1,9.187418,0.87585,0,0,0,0,0,,1.654593,-118.227898,136.43927,-9.618782,-0.084979,-0.926033,0.367753,-0.589214,-0.250932,-0.768023,2.478308,0.753849,16.706818,0.811059,0,0,0,0,0,
1.802115,-13.121952,213.635757,-0.244519,0.131225,-0.991271,0.0127,-0.312729,-0.053549,-0.948332,3.141593,1,8.833045,0.889399,0,0,0,0,0,,1.684757,-117.151772,136.332932,-8.756411,-0.107888,-0.920537,0.375462,-0.586741,-0.245919,-0.77153,2.555604,0.817632,16.566957,0.833162,0,0,0,0,0,
1.83523,-10.928986,212.503174,0.545612,0.120436,-0.992482,0.021793,-0.31069,-0.058533,-0.948707,3.141593,1,8.606202,0.895781,0,0,0,0,0,,1.714158,-115.773537,135.915817,-8.132117,-0.13475,-0.912634,0.385929,-0.587144,-0.2402,-0.773024,2.617917,0.852565,15.531577,0.873618,0,0,0,0,0,
1.855174,-10.296707,212.381546,1.039987,0.126635,-0.991722,0.021225,-0.311516,-0.060074,-0.94834,3.141593,1,8.726053,0.895267,0,0,0,0,0,,1.745786,-113.354134,135.037018,-7.584702,-0.15928,-0.904906,0.394684,-0.587387,-0.234459,-0.7746,2.713507,0.914023,12.16114,0.971797,0,0,0,0,0,
1.882271,-8.24604,211.783737,1.387031,0.116998,-0.992798,0.025757,-0.307863,-0.060914,-0.949479,3.141593,1,8.710193,0.901761,0,0,0,0,0,,1.763154,-109.213844,133.77066,-5.970393,-0.177998,-0.889996,0.41979,-0.58619,-0.246747,-0.771684,2.850395,0.996448,7.732173,1,0,0,0,0,0,
1.912455,-7.45237,211.767197,1.177792,0.118537,-0.992608,0.026054,-0.307918,-0.061692,-0.949411,3.141593,1,8.219513,0.907443,0,0,0,0,0,,1.791718,-108.118599,134.568741,-5.309417,-0.174906,-0.885412,0.430644,-0.586179,-0.25778,-0.768077,2.878872,1,7.314835,1,0,0,0,0,0,
1.957092,-6.717129,211.71611,0.994946,0.120263,-0.992403,0.025929,-0.308106,-0.062141,-0.94932,3.141593,1,8.011024,0.908739,0,0,0,0,0,,1.819468,-104.233604,134.242554,-4.315193,-0.19391,-0.868695,0.455815,-0.580375,-0.273018,-0.767219,2.995649,1,8.612082,1,0,0,0,0,0,
1.998453,-6.367195,211.252319,0.958447,0.12598,-0.991649,0.027576,-0.307607,-0.065476,-0.949258,3.141593,1,7.870492,0.913748,0,0,0,0,0,,1.844511,-101.094856,134.618317,-3.39749,-0.197444,-0.855968,0.477843,-0.571798,-0.295375,-0.765376,3.052555,1,10.185394,1,0,0,0,0,0,
2.020814,-6.813046,209.949173,1.508898,0.127145,-0.991321,0.033422,-0.308515,-0.071549,-0.948525,3.141593,1,7.940803,0.929488,0,0,0,0,0,,1.875136,-97.771126,136.689178,-2.711562,-0.202036,-0.839172,0.504948,-0.552909,-0.327828,-0.766042,3.111095,1,11.358685,1,0,0,0,0,0,
2.057332,-8.509052,206.333572,2.901495,0.115227,-0.991881,0.053795,-0.30899,-0.087259,-0.947054,3.141593,1,7.519636,0.952733,0,0,0,0,0,,1.917946,-94.756012,138.819992,-2.320903,-0.206215,-0.832321,0.514507,-0.539944,-0.34172,-0.769212,3.124588,1,11.704232,1,0,0,0,0,0,
2.089738,-9.854919,203.850403,4.505411,0.111184,-0.992045,0.059027,-0.311221,-0.091165,-0.945955,3.141593,1,7.609313,0.957708,0,0,0,0,0,,1.942632,-90.884705,142.839554,-2.178362,-0.201705,-0.835368,0.511346,-0.525027,-0.348514,-0.776456,3.092236,1,15.885304,1,0,0,0,0,0,
2.122116,-11.765102,199.937363,6.414018,0.105102,-0.991474,0.077029,-0.314432,-0.106616,-0.943274,3.141593,1,7.816944,0.946469,0,0,0,0,0,,1.983957,-87.32299,146.77356,-1.466694,-0.20446,-0.840706,0.501407,-0.521061,-0.340154,-0.782809,2.936799,0.96339,21.129791,0.972227,0,0,0,0,0,
2.145958,-11.929504,198.760452,7.787901,0.102651,-0.991631,0.078294,-0.314111,-0.106997,-0.943338,3.141593,1,8.592526,0.941787,0,0,0,0,0,,2.010141,-81.821671,149.195038,-0.572957,-0.231935,-0.844369,0.482956,-0.501967,-0.321387,-0.802957,2.738521,0.366819,22.138071,0.729146,0,1,0,0,0,
2.181114,-13.44276,195.497864,9.296659,0.081329,-0.992011,0.096435,-0.312648,-0.117264,-0.942603,3.141593,1,8.522388,0.95832,0,0,0,0,0,,2.048555,-76.618042,151.27948,-0.152301,-0.260519,-0.849151,0.459427,-0.489973,-0.293742,-0.820757,2.681002,0.181887,20.692942,0.648449,0,1,0,0,0,
2.203411,-14.16637,193.528168,10.367438,0.072154,-0.992131,0.10232,-0.312557,-0.119911,-0.9423,3.141593,1,8.77532,0.959449,0,0,0,0,0,,2.086032,-71.872345,153.587128,0.312094,-0.289298,-0.851815,0.436713,-0.477581,-0.266946,-0.837052,2.680952,0.097531,20.528831,0.614215,0,1,0,0,0,
2.235929,-15.243134,191.46434,11.145057,0.066238,-0.992238,0.105247,-0.311548,-0.120771,-0.942524,3.141593,1,8.779659,0.95804,0,0,0,0,0,,2.123063,-67.037895,154.608978,0.612577,-0.301373,-0.859957,0.411884,-0.468086,-0.242903,-0.849643,2.77313,0.275365,18.778854,0.850148,0,1,0,0,0,
2.262292,-16.391891,190.077118,11.776167,0.062817,-0.992213,0.107553,-0.311463,-0.121873,-0.942411,3.141593,1,8.703962,0.957589,0,0,0,0,0,,2.162368,-62.050117,155.791656,0.809015,-0.311945,-0.868302,0.385671,-0.455909,-0.219339,-0.862576,3.017561,0.886712,14.726551,1,0,0,0,0,0,
2.302354,-17.026833,189.32724,12.238678,0.053687,-0.992136,0.113068,-0.309135,-0.124182,-0.942876,3.141593,1,8.840037,0.954634,0,0,0,0,0,,2.189544,-57.381149,155.883621,0.967993,-0.310017,-0.877479,0.365951,-0.446759,-0.205314,-0.870777,3.135165,1,19.239038,0.999776,0,0,0,0,0,
2.333949,-17.755669,189.030746,12.52871,0.046658,-0.992046,0.116909,-0.307734,-0.125619,-0.943144,3.141593,1,8.941638,0.954399,0,0,0,0,0,,2.230677,-53.352821,155.066254,1.605976,-0.320073,-0.875994,0.360816,-0.447413,-0.19594,-0.872599,3.141593,1,16.413744,1,0,0,0,0,0,
2.348406,-18.138409,189.191849,12.684555,0.035753,-0.991718,0.123356,-0.30487,-0.128374,-0.943703,3.141593,1,9.100045,0.954192,0,0,0,0,0,,2.256225,-50.685547,154.344803,2.92249,-0.329615,-0.871511,0.363073,-0.461831,-0.186575,-0.867123,3.141593,1,12.987062,1,0,0,0,0,0,
2.388443,-18.243355,189.523178,12.430766,0.030329,-0.991577,0.125918,-0.302627,-0.129173,-0.944315,3.141593,1,9.124509,0.95286,0,0,0,0,0,,2.297307,-47.515228,151.717239,4.129063,-0.332054,-0.866952,0.371665,-0.471819,-0.18853,-0.861303,3.141593,1,11.149233,1,0,0,0,0,0,
2.415297,-17.990059,190.171692,11.879923,0.023362,-0.991105,0.131012,-0.299256,-0.131972,-0.945002,3.141593,1,8.973982,0.956435,0,0,0,0,0,,2.335803,-45.27639,148.738525,5.216102,-0.345562,-0.851699,0.393949,-0.480508,-0.200001,-0.853881,3.141593,1,10.133622,1,0,0,0,0,0,
2.462155,-17.630531,190.563644,11.251331,0.019036,-0.990611,0.135378,-0.297478,-0.134882,-0.945153,3.141593,1,8.859057,0.952613,0,0,0,0,0,,2.373298,-43.223274,145.660675,6.815133,-0.371844,-0.82403,0.427442,-0.484759,-0.220321,-0.846444,3.101449,1,8.656796,1,0,0,0,0,0,
2.482087,-17.163464,191.045685,10.634426,0.019672,-0.99041,0.136748,-0.297139,-0.136386,-0.945043,3.141593,1,8.8607,0.948331,0,0,0,0,0,,2.41147,-40.316818,142.198502,9.750819,-0.387182,-0.793833,0.468956,-0.486625,-0.256071,-0.835239,3.015752,1,8.769567,1,0,0,0,0,0,
2.525335,-16.784763,191.358276,10.044639,0.020907,-0.990108,0.138738,-0.296859,-0.138657,-0.944801,3.141593,1,8.864004,0.944367,0,0,0,0,0,,2.441346,-38.71376,140.660248,12.109681,-0.393712,-0.778329,0.489075,-0.502674,-0.263153,-0.823449,2.9379,0.997899,12.119439,1,0,0,0,0,0,
2.550996,-16.44038,191.619095,9.534763,0.023138,-0.989941,0.139575,-0.296628,-0.140123,-0.944657,3.141593,1,8.816105,0.943736,0,0,0,0,0,,2.481677,-37.21611,139.319382,13.922565,-0.401101,-0.7681,0.49914,-0.50984,-0.265506,-0.818273,2.859553,0.81408,16.911873,1,0,0,0,0,0,
2.594753,-16.248192,191.592117,9.116365,0.025114,-0.989757,0.140538,-0.295924,-0.141642,-0.944652,3.141593,1,8.798435,0.943627,0,0,0,0,0,,2.517894,-35.46389,138.230392,15.865199,-0.410635,-0.759223,0.504934,-0.510864,-0.267123,-0.817107,2.787585,0.690198,20.587885,0.954081,0,0,0,0,0,
2.633561,-16.214729,191.371933,8.83103,0.025468,-0.989376,0.14313,-0.295411,-0.144231,-0.94442,3.141593,1,8.809994,0.9435,0,0,0,0,0,,2.546789,-34.03344,137.731186,17.608974,-0.428769,-0.748429,0.505976,-0.509875,-0.261868,-0.819422,2.752849,0.684478,22.619493,0.895005,0,0,0,0,0,
2.661533,-16.422024,190.656723,8.852787,0.02681,-0.988238,0.150554,-0.295039,-0.151722,-0.943362,3.141593,1,8.821282,0.943361,0,0,0,0,0,,2.576719,-31.779888,137.253143,19.361813,-0.456184,-0.728592,0.51093,-0.492711,-0.271315,-0.826816,2.727051,0.767746,23.872395,0.884055,0,0,0,0,0,
2.700132,-16.547062,190.002686,8.962132,0.024575,-0.987186,0.157669,-0.293852,-0.157882,-0.942722,3.141593,1,8.812135,0.944871,0,0,0,0,0,,2.606064,-30.127666,136.923737,20.268368,-0.482031,-0.709681,0.513808,-0.48544,-0.271867,-0.830925,2.729728,0.803988,23.125763,0.913333,0,0,0,0,0,
2.728678,-16.567486,189.034012,9.161818,0.022355,-0.986052,0.164926,-0.292769,-0.164192,-0.94198,3.141593,1,8.755689,0.949335,0,0,0,0,0,,2.65108,-28.298393,136.582809,20.895018,-0.512345,-0.683533,0.51989,-0.477053,-0.276855,-0.834129,2.756232,0.88152,21.238337,0.972987,0,0,0,0,0,
2.754695,-16.509399,188.017593,9.477715,0.017549,-0.984779,0.172925,-0.290554,-0.170511,-0.941544,3.141593,1,8.598853,0.955587,0,0,0,0,0,,2.667683,-26.399609,136.268158,20.866842,-0.550602,-0.653418,0.519502,-0.459952,-0.281871,-0.842017,2.805006,1,17.546291,1,0,0,0,0,0,
2.770627,-16.443169,187.123642,9.766424,0.014641,-0.983385,0.180939,-0.288989,-0.177397,-0.940753,3.141593,1,8.440109,0.959174,0,0,0,0,0,,2.700003,-24.950546,136.260193,20.579987,-0.578576,-0.632185,0.515356,-0.444216,-0.28568,-0.849152,2.836344,1,15.185201,1,0,0,0,0,0,
2.802378,-16.348831,186.399048,9.944808,0.011178,-0.982139,0.187825,-0.287709,-0.183052,-0.940062,3.141593,1,8.291138,0.964376,0,0,0,0,0,,2.740911,-22.788361,136.591629,20.246155,-0.608746,-0.609046,0.508421,-0.423374,-0.292584,-0.857408,2.878964,1,12.435576,1,0,0,0,0,0,
,,,,,,,,,,,,,,,,,,,,2.781098,-20.340656,137.673492,19.654741,-0.647594,-0.577293,0.497348,-0.398103,-0.300205,-0.866828,2.908601,1,10.455732,1,0,0,0,0,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
