time,palm_position_x,palm_position_y,palm_position_z,palm_normal_x,palm_normal_y,palm_normal_z,palm_direction_x,palm_direction_y,palm_direction_z,hand_grab_angle,hand_grab_strength,hand_pinch_angle,hand_pinch_strength,thumb_extension,index_extension,middle_extension,ring_extension,pinky_extension,,time,palm_position_x,palm_position_y,palm_position_z,palm_normal_x,palm_normal_y,palm_normal_z,palm_direction_x,palm_direction_y,palm_direction_z,hand_grab_angle,hand_grab_strength,hand_pinch_angle,hand_pinch_strength,thumb_extension,index_extension,middle_extension,ring_extension,pinky_extension,
2.458634,21.573101,215.780502,47.077118,-0.041016,-0.994809,0.093123,-0.564676,-0.053811,-0.823557,3.141593,1,1.93209,0.871178,0,0,0,0,0,,2.211853,50.493347,230.358826,80.899681,-0.082608,-0.934241,-0.346944,-0.499141,0.340108,-0.796985,3.141593,1,1.408023,0.876368,0,0,0,0,0,
2.487525,21.775322,215.752655,46.955261,-0.041195,-0.99478,0.093363,-0.563523,-0.05403,-0.824332,3.141593,1,1.994068,0.86352,0,0,0,0,0,,2.228014,50.531998,230.41861,80.824951,-0.082798,-0.933896,-0.347825,-0.498879,0.340985,-0.796774,3.141593,1,1.432941,0.874738,0,0,0,0,0,
2.516482,21.871761,215.57489,46.850563,-0.041739,-0.994561,0.095427,-0.563118,-0.055479,-0.824512,3.141593,1,1.767917,0.862701,0,0,0,0,0,,2.290182,50.700699,230.892014,80.829254,-0.081061,-0.932672,-0.3515,-0.498558,0.343313,-0.795975,3.141593,1,1.519978,0.87196,0,0,0,0,0,
2.545226,21.935944,215.607834,46.775085,-0.041566,-0.994523,0.095894,-0.56281,-0.055995,-0.824687,3.141593,1,1.846743,0.864255,0,0,0,0,0,,2.294042,50.91898,231.1595,80.932236,-0.08085,-0.932067,-0.353148,-0.49827,0.344654,-0.795575,3.141593,1,1.55582,0.87361,0,0,0,0,0,
2.57446,21.930988,215.602249,46.687447,-0.040927,-0.994604,0.09533,-0.562703,-0.055897,-0.824767,3.141593,1,1.974449,0.86215,0,0,0,0,0,,2.309372,51.14106,231.312103,81.016785,-0.081676,-0.931866,-0.353489,-0.497772,0.345411,-0.795559,3.141593,1,1.524024,0.877172,0,0,0,0,0,
2.611969,22.000484,215.580963,46.63216,-0.039936,-0.994694,0.094805,-0.562824,-0.056004,-0.824677,3.141593,1,1.848049,0.867669,0,0,0,0,0,,2.32636,51.31876,231.447983,81.000893,-0.082322,-0.931431,-0.354484,-0.497293,0.346637,-0.795325,3.141593,1,1.399497,0.879793,0,0,0,0,0,
2.628222,22.25309,215.586304,46.639915,-0.03845,-0.994697,0.095387,-0.562452,-0.057357,-0.824838,3.141593,1,1.722071,0.859068,0,0,0,0,0,,2.384538,52.023552,232.229813,81.211372,-0.081697,-0.928457,-0.362344,-0.49539,0.353297,-0.793581,3.141593,1,1.168606,0.87505,0,0,0,0,0,
2.65839,22.607054,215.348328,46.590099,-0.039056,-0.994347,0.098733,-0.561526,-0.059891,-0.825289,3.141593,1,1.454008,0.863884,0,0,0,0,0,,2.391849,52.224312,232.712708,81.357872,-0.084549,-0.926422,-0.36687,-0.494086,0.358715,-0.791962,3.141593,1,1.111871,0.875979,0,0,0,0,0,
2.701652,22.883648,215.234909,46.412342,-0.03911,-0.994034,0.101813,-0.561417,-0.062428,-0.825175,3.141593,1,1.326642,0.870269,0,0,0,0,0,,2.410775,52.261635,233.087784,81.417015,-0.085154,-0.925604,-0.368789,-0.493682,0.3607,-0.791311,3.141593,1,0.839045,0.877404,0,0,0,0,0,
2.728427,23.319321,215.085327,46.133045,-0.039304,-0.993877,0.103261,-0.560301,-0.063645,-0.825841,3.141593,1,1.375271,0.875146,0,0,0,0,0,,2.460497,52.180378,234.062592,81.964424,-0.086051,-0.923561,-0.373672,-0.494238,0.365231,-0.788882,3.141593,1,0.170038,0.900222,0,0,0,0,0,
2.754158,23.698408,214.960129,45.835327,-0.039269,-0.993738,0.104608,-0.560146,-0.064801,-0.825855,3.141593,1,1.350366,0.879706,0,0,0,0,0,,2.474915,52.054153,234.437668,82.23233,-0.088916,-0.923034,-0.374303,-0.494907,0.367062,-0.787612,3.141593,1,0.112272,0.910594,0,0,0,0,0,
2.799274,24.118362,214.713074,45.677265,-0.039791,-0.993646,0.105286,-0.559406,-0.065156,-0.826329,3.141593,1,1.474617,0.86095,0,0,0,0,0,,2.483012,51.960499,234.88176,82.44574,-0.093737,-0.922325,-0.374873,-0.494449,0.36994,-0.786552,3.141593,1,0.159,0.913556,0,0,0,0,0,
2.81975,24.392752,214.163818,45.481441,-0.042609,-0.992983,0.110315,-0.558667,-0.06786,-0.826611,3.141593,1,1.271979,0.865042,0,0,0,0,0,,2.520892,51.718018,235.821457,82.956116,-0.09756,-0.92011,-0.379315,-0.493066,0.375756,-0.784661,3.141593,1,0.009036,0.916542,0,0,0,0,0,
2.849817,24.588434,213.848953,45.491398,-0.042938,-0.993007,0.109969,-0.558929,-0.067359,-0.826475,3.141593,1,1.474754,0.860991,0,0,0,0,0,,2.536177,51.61071,236.18898,83.152397,-0.098741,-0.919563,-0.380333,-0.491915,0.377342,-0.784622,3.141593,1,0.199884,0.917829,0,0,0,0,0,
,,,,,,,,,,,,,,,,,,,,2.550185,51.490036,236.521454,83.29908,-0.099447,-0.918549,-0.382593,-0.491118,0.379713,-0.783978,3.141593,1,0.615711,0.917297,0,0,0,0,0,
,,,,,,,,,,,,,,,,,,,,2.566417,51.449562,236.714005,83.42981,-0.100913,-0.918033,-0.383448,-0.490498,0.381227,-0.783631,3.141593,1,0.902531,0.921184,0,0,0,0,0,
,,,,,,,,,,,,,,,,,,,,2.586802,51.486748,236.871536,83.57148,-0.102794,-0.91769,-0.383769,-0.489501,0.382532,-0.783619,3.141593,1,1.419381,0.92389,0,0,0,0,0,
,,,,,,,,,,,,,,,,,,,,2.599825,51.458359,236.946243,83.577194,-0.105253,-0.917593,-0.383335,-0.488845,0.383427,-0.783591,3.141593,1,1.6994,0.922797,0,0,0,0,0,
0.167771,52.659218,223.806076,8.037655,-0.043123,-0.974495,-0.220224,-0.280254,0.223378,-0.933574,0.478486,0,59.919552,0,1,1,1,1,1,,2.615649,51.400764,237.161072,83.599609,-0.107969,-0.917243,-0.383417,-0.488584,0.384839,-0.783061,3.141593,1,1.994372,0.916059,0,0,0,0,0,
0.542407,52.318581,224.349915,8.079383,-0.043676,-0.973754,-0.223372,-0.283,0.226486,-0.931995,0.477699,0,60.283432,0,1,1,1,1,1,,2.632752,51.342384,237.327408,83.584106,-0.111462,-0.917053,-0.382871,-0.487903,0.386141,-0.782845,3.141593,1,2.344161,0.909781,0,0,0,0,0,
0.542536,52.192837,224.489136,8.128135,-0.043494,-0.973431,-0.22481,-0.28426,0.22778,-0.931296,0.484167,0,60.324768,0,1,1,1,1,1,,2.652079,51.313721,237.494873,83.556335,-0.11486,-0.91738,-0.381078,-0.487166,0.386338,-0.783207,3.141593,1,2.739367,0.907612,0,0,0,0,0,
0.542643,52.190952,224.514496,8.096901,-0.043241,-0.973444,-0.224803,-0.285506,0.22767,-0.930942,0.479806,0,60.384178,0,1,1,1,1,1,,2.668141,51.294159,237.587982,83.527222,-0.11989,-0.917664,-0.378841,-0.485982,0.386994,-0.783618,3.141593,1,2.981243,0.905797,0,0,0,0,0,
0.542751,52.274185,224.323883,8.123743,-0.04165,-0.973459,-0.225038,-0.286237,0.227418,-0.930779,0.476128,0,60.401398,0,1,1,1,1,1,,2.703097,51.352837,237.691849,83.580727,-0.124208,-0.917428,-0.378018,-0.485168,0.388475,-0.78339,3.141593,1,3.104154,0.905667,0,0,0,0,0,
0.542863,52.447845,223.939484,8.074655,-0.041283,-0.9737,-0.224061,-0.287189,0.226353,-0.930745,0.473395,0,60.700142,0,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,
0.542983,52.578178,223.427795,7.981843,-0.04084,-0.973849,-0.223493,-0.287503,0.225674,-0.930813,0.472451,0,60.665138,0,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,
0.5431,52.643265,222.904022,7.861727,-0.041798,-0.973951,-0.222874,-0.287337,0.225363,-0.93094,0.472082,0,60.844448,0,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,
0.543212,52.662048,222.506943,7.722565,-0.04221,-0.974044,-0.22239,-0.286993,0.225028,-0.931127,0.471869,0,60.825565,0,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,
0.543324,52.600304,222.211136,7.681276,-0.043024,-0.974194,-0.221576,-0.287026,0.224484,-0.931248,0.479561,0,60.676914,0,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,
0.543481,52.551567,221.927444,7.666358,-0.043445,-0.97424,-0.221288,-0.28699,0.224331,-0.931296,0.482149,0,60.653549,0,1,1,1,1,1,,0.291944,45.198135,203.915771,89.427696,0.108259,-0.991241,-0.075642,-0.357302,0.032207,-0.933434,0,0,56.973755,0,1,1,1,1,1,
0.543599,52.49131,221.649902,7.748004,-0.043672,-0.97437,-0.220673,-0.287013,0.223808,-0.931415,0.482431,0,60.991268,0,1,1,1,1,1,,0.676204,44.32119,204.919037,90.087502,0.107529,-0.991325,-0.075571,-0.358851,0.032187,-0.93284,0,0,56.733639,0,1,1,1,1,1,
0.549501,47.587292,223.461426,9.800452,-0.031778,-0.974792,-0.220842,-0.306835,0.219799,-0.926035,0.500376,0,60.996792,0,1,1,1,1,1,,0.676349,44.094704,206.410141,90.331444,0.104983,-0.991386,-0.078314,-0.359649,0.035569,-0.932409,0,0,56.496029,0,1,1,1,1,1,
0.581872,47.428085,223.523926,9.871484,-0.032319,-0.974749,-0.220952,-0.307548,0.22004,-0.925741,0.504082,0,60.977921,0,1,1,1,1,1,,0.67645,44.634426,207.478058,90.225235,0.103574,-0.991559,-0.077988,-0.359738,0.035756,-0.932368,0,0,56.486847,0,1,1,1,1,1,
0.594296,47.187187,223.578079,9.797451,-0.032842,-0.974805,-0.220627,-0.308261,0.219864,-0.925546,0.507405,0,60.875271,0,1,1,1,1,1,,0.676554,45.583542,207.947495,89.957642,0.099962,-0.992317,-0.072905,-0.358937,0.032374,-0.9328,0,0,56.392097,0,1,1,1,1,1,
0.64122,46.983673,223.683426,9.796865,-0.034324,-0.974773,-0.220543,-0.309104,0.220207,-0.925183,0.512571,0,60.811218,0,1,1,1,1,1,,0.676657,46.299255,208.371933,89.723206,0.098172,-0.992681,-0.070329,-0.358825,0.030608,-0.932903,0,0,56.401932,0,1,1,1,1,1,
0.650417,46.801094,223.924591,9.848874,-0.03646,-0.974711,-0.220476,-0.309656,0.220783,-0.924861,0.519331,0,61.060322,0,1,1,1,1,1,,0.676761,47.195259,208.648376,89.161903,0.10221,-0.992502,-0.067026,-0.358439,0.026107,-0.933188,0,0,56.324581,0,1,1,1,1,1,
0.678818,46.539829,224.171585,9.902949,-0.037707,-0.974717,-0.220236,-0.310262,0.22092,-0.924625,0.519759,0,58.056725,0,1,1,1,1,1,,0.676863,48.027542,208.991302,88.820999,0.101597,-0.992747,-0.064276,-0.35655,0.023982,-0.933969,0,0,56.185005,0,1,1,1,1,1,
0.706186,46.281567,224.420242,10.004503,-0.038428,-0.974758,-0.219933,-0.310709,0.220841,-0.924494,0.523077,0,57.145531,0,1,1,1,1,1,,0.676966,48.464554,209.263397,88.454224,0.097218,-0.993469,-0.059731,-0.353981,0.021577,-0.935004,0,0,55.889526,0,1,1,1,1,1,
0.74839,45.898571,224.549423,10.103644,-0.039968,-0.97509,-0.218179,-0.312128,0.219611,-0.924309,0.517806,0,54.815403,0,1,1,1,1,1,,0.677066,48.636127,209.423187,88.327568,0.094048,-0.993924,-0.057189,-0.351275,0.02062,-0.936045,0,0,55.47699,0,1,1,1,1,1,
0.765225,45.406334,224.983276,10.368457,-0.041139,-0.975076,-0.218025,-0.314716,0.219748,-0.923399,0.531649,0,54.788986,0,1,1,1,1,1,,0.677213,48.621761,209.892426,88.099579,0.088468,-0.994519,-0.055723,-0.350128,0.021324,-0.936459,0,0,54.368374,0,1,1,1,1,1,
0.793941,44.929661,225.53215,10.690618,-0.041329,-0.975071,-0.218011,-0.316718,0.21973,-0.922718,0.544085,0,59.164989,0,1,1,1,1,1,,0.677322,48.581699,210.316467,87.829292,0.085459,-0.994881,-0.053939,-0.349603,0.020752,-0.936668,0,0,53.634239,0,1,1,1,1,1,
0.836621,44.513199,225.983994,11.10469,-0.042938,-0.974987,-0.218076,-0.319955,0.220201,-0.921488,0.558271,0,59.826355,0,1,1,1,1,1,,0.67743,48.332672,210.885376,87.175484,0.075635,-0.996036,-0.046811,-0.346541,0.017762,-0.937867,0.098059,0,50.475468,0,1,1,1,1,1,
0.863302,44.180527,226.667984,11.608,-0.044199,-0.974727,-0.218981,-0.323189,0.221359,-0.920081,0.619584,0,59.36409,0,1,1,1,1,1,,0.677657,48.220413,211.867081,87.139282,0.056291,-0.997859,-0.03331,-0.342126,0.012064,-0.939577,0.18249,0,48.352875,0,1,1,1,1,1,
0.880658,44.035854,227.511749,11.953151,-0.046225,-0.974507,-0.219544,-0.324717,0.222502,-0.919267,0.776226,0,55.143139,0,1,1,1,1,1,,0.677717,47.621033,212.9431,87.171196,0.037341,-0.999091,-0.020582,-0.339006,0.00671,-0.94076,0.342151,0,45.91016,0,1,1,1,1,1,
0.920644,44.64592,227.943466,12.111146,-0.05274,-0.974677,-0.217307,-0.322164,0.222581,-0.920146,0.980054,0,54.901215,0,0,1,1,1,0,,0.681278,47.02956,214.299896,85.923798,0.069348,-0.995785,-0.060031,-0.333303,0.03359,-0.942221,1.593802,0,47.257298,1,0,1,1,0,0,
0.947231,45.01545,228.183365,12.147042,-0.06229,-0.974564,-0.21528,-0.322735,0.223778,-0.919655,1.231757,0,53.9464,0,0,1,1,0,0,,0.681308,45.851925,212.239487,84.951706,0.050458,-0.997707,-0.045116,-0.351847,0.024519,-0.935736,1.696566,0,47.156364,1,0,1,1,0,0,
0.972164,44.749901,227.526825,12.78187,-0.047087,-0.975733,-0.213842,-0.329504,0.217269,-0.918815,1.398063,0,52.318752,0.078227,0,1,1,0,0,,0.681425,44.84882,211.207718,84.491592,0.046009,-0.998215,-0.038065,-0.368615,0.018451,-0.929399,1.742802,0,46.35796,1,0,1,1,0,0,
1.005963,44.045238,229.820297,13.526728,-0.047227,-0.97052,-0.23635,-0.34245,0.238005,-0.90889,1.651304,0.076208,53.112286,0.394382,0,1,1,0,0,,0.681535,43.971024,209.728394,83.959328,0.050429,-0.998478,-0.022307,-0.384557,0.0012,-0.9231,1.759303,0.137015,42.948784,1,0,1,1,0,0,
1.031578,43.6852,230.951675,14.095893,-0.050863,-0.968807,-0.242539,-0.347314,0.244854,-0.905218,1.792467,0.109013,53.712986,0.630068,0,1,1,0,0,,0.681648,43.198524,208.435837,83.083717,0.037554,-0.99928,-0.005364,-0.389691,-0.009702,-0.920895,1.778346,0.279354,39.650063,0.993279,0,1,1,0,0,
1.063616,42.727081,231.63797,15.026948,-0.061885,-0.968975,-0.239285,-0.359219,0.245302,-0.900438,1.93699,0.148378,51.548061,0.934387,0,1,1,0,0,,0.681776,42.221203,207.156448,83.501251,0.056112,-0.998412,0.005042,-0.402795,-0.027258,-0.914884,1.939837,0.443228,34.660332,0.949131,0,0,1,0,0,
1.080868,41.777138,232.335373,15.663712,-0.068561,-0.968607,-0.238956,-0.373894,0.24701,-0.893974,2.036496,0.154936,48.404251,1,0,1,1,0,0,,0.681884,42.00267,206.576248,84.980751,0.084544,-0.996388,0.007902,-0.413732,-0.042317,-0.909415,2.0351,0.54975,33.096844,0.981346,0,0,0,0,0,
1.148677,40.567108,233.695435,18.265747,-0.0347,-0.961895,-0.271208,-0.384405,0.26334,-0.884808,2.395585,0.288864,42.577805,0.966411,0,1,0,0,0,,0.682001,42.945099,207.56749,88.225883,0.116257,-0.992999,-0.020899,-0.420684,-0.03017,-0.906706,2.235597,0.738512,33.025528,1,0,0,0,0,0,
1.176034,40.547264,233.854446,21.534519,-0.029989,-0.957869,-0.285634,-0.393144,0.274034,-0.877692,2.600977,0.448475,40.554092,1,0,0,0,0,0,,0.682107,43.365471,209.080841,90.093925,0.145461,-0.987119,-0.066608,-0.429185,-0.002298,-0.903214,2.383005,0.847202,32.442898,1,0,0,0,0,0,
1.194774,40.819427,233.811493,24.152363,-0.034797,-0.951579,-0.305427,-0.402087,0.293116,-0.867415,2.825953,0.76424,32.135345,1,0,0,0,0,0,,0.682221,43.106041,210.135727,90.530174,0.13534,-0.986839,-0.088499,-0.432849,0.021457,-0.901211,2.54263,1,28.326471,1,0,0,0,0,0,
1.210961,41.101009,233.936569,25.495892,-0.054594,-0.947673,-0.31454,-0.405358,0.308919,-0.86038,2.968519,0.939594,25.093328,1,0,0,0,0,0,,0.68233,41.877075,210.442368,90.429115,0.123942,-0.98687,-0.103569,-0.440178,0.038863,-0.897069,2.778695,1,16.548029,1,0,0,0,0,0,
1.228944,41.252403,233.918304,26.182737,-0.076286,-0.944901,-0.318343,-0.404345,0.32116,-0.856365,3.051974,1,19.669214,1,0,0,0,0,0,,0.682503,40.836979,211.500092,90.857246,0.107235,-0.981439,-0.158989,-0.456696,0.093418,-0.884704,3.000091,1,10.70144,1,0,0,0,0,0,
1.244801,41.390797,234.368408,26.56945,-0.103198,-0.939867,-0.325578,-0.39954,0.338927,-0.851761,3.132095,1,15.043528,1,0,0,0,0,0,,0.682691,40.452919,212.113449,91.064743,0.096276,-0.97618,-0.194431,-0.464579,0.128685,-0.876132,3.104406,1,8.723993,1,0,0,0,0,0,
1.271255,41.425537,234.685776,26.779528,-0.119794,-0.936373,-0.329931,-0.39629,0.349801,-0.848878,3.141593,1,11.897397,1,0,0,0,0,0,,0.682725,40.117561,212.983765,91.542686,0.080782,-0.970719,-0.226226,-0.470435,0.162964,-0.867256,3.141593,1,7.827768,1,0,0,0,0,0,
1.290576,40.962662,234.491455,27.062738,-0.129695,-0.935828,-0.327726,-0.396813,0.351883,-0.847772,3.141593,1,8.419994,1,0,0,0,0,0,,0.682845,40.183685,213.735565,92.346344,0.058637,-0.966938,-0.248178,-0.473171,0.191985,-0.859797,3.141593,1,7.258139,1,0,0,0,0,0,
1.303572,40.324123,233.843231,27.195704,-0.134209,-0.937075,-0.322301,-0.397822,0.348833,-0.84856,3.141593,1,6.065905,1,0,0,0,0,0,,0.682955,40.583729,215.241989,93.376877,0.042076,-0.960106,-0.276453,-0.472889,0.224605,-0.852014,3.141593,1,6.327521,0.999898,0,0,0,0,0,
1.318389,39.982449,233.506882,27.353449,-0.138902,-0.937809,-0.318152,-0.398023,0.347044,-0.849198,3.141593,1,5.070304,1,0,0,0,0,0,,0.683063,41.111778,216.385666,94.113869,0.03175,-0.955043,-0.294761,-0.471754,0.245674,-0.846813,3.141593,1,6.032515,0.984594,0,0,0,0,0,
1.3372,39.750778,232.996155,27.637632,-0.146387,-0.939985,-0.308219,-0.398396,0.34121,-0.851385,3.141593,1,4.369033,1,0,0,0,0,0,,0.683185,41.71257,217.465195,94.685379,0.021857,-0.951189,-0.307834,-0.469507,0.262077,-0.843136,3.141593,1,5.849086,0.974348,0,0,0,0,0,
1.352793,39.682228,232.54657,27.87698,-0.151276,-0.941369,-0.301562,-0.398173,0.337259,-0.853062,3.141593,1,4.325034,1,0,0,0,0,0,,0.700546,42.271084,218.158691,94.970779,0.019759,-0.945592,-0.324754,-0.465321,0.278797,-0.840088,3.141593,1,4.804414,0.967577,0,0,0,0,0,
1.369977,39.676331,231.671982,28.28809,-0.159171,-0.944844,-0.286242,-0.399097,0.326773,-0.856704,3.141593,1,4.255802,1,0,0,0,0,0,,0.742069,43.047386,219.086395,95.364029,0.010122,-0.940652,-0.339221,-0.459457,0.296932,-0.837096,3.141593,1,3.236213,0.961605,0,0,0,0,0,
1.38762,39.688217,231.003571,28.495577,-0.165445,-0.946685,-0.276434,-0.399335,0.320596,-0.858923,3.141593,1,4.10072,1,0,0,0,0,0,,0.765657,44.03196,220.410461,95.694511,-0.00064,-0.934913,-0.354877,-0.454174,0.316437,-0.832823,3.141593,1,1.436059,0.951507,0,0,0,0,0,
1.403539,39.608604,230.169037,28.685028,-0.171371,-0.949446,-0.26303,-0.399575,0.311016,-0.862328,3.141593,1,3.323862,1,0,0,0,0,0,,0.807292,44.769329,221.732834,95.766136,-0.015901,-0.930386,-0.366235,-0.446969,0.334261,-0.829752,3.141593,1,0.789614,0.952044,0,0,0,0,0,
1.419261,39.513554,229.524521,28.78076,-0.177175,-0.952256,-0.248633,-0.399445,0.300463,-0.866121,3.141593,1,2.915937,1,0,0,0,0,0,,0.853199,45.430107,222.727722,95.749481,-0.026058,-0.925247,-0.378469,-0.439205,0.350696,-0.82711,3.141593,1,0.050618,0.941566,0,0,0,0,0,
1.435252,39.083626,228.761276,28.939587,-0.179409,-0.954462,-0.238359,-0.401026,0.292201,-0.868215,3.141593,1,3.026426,1,0,0,0,0,0,,0.867281,46.164555,223.531723,95.625832,-0.039163,-0.923819,-0.380822,-0.4306,0.359514,-0.827848,3.141593,1,0.167518,0.953438,0,0,0,0,0,
1.451501,38.860233,228.254608,29.165508,-0.183929,-0.955277,-0.231551,-0.401609,0.288045,-0.869333,3.141593,1,2.867061,1,0,0,0,0,0,,0.883156,46.628311,223.676682,94.984642,-0.046288,-0.923537,-0.380706,-0.424218,0.363214,-0.829527,3.141593,1,0.533183,0.958807,0,0,0,0,0,
1.466655,38.643391,227.623383,29.648882,-0.19302,-0.956245,-0.219859,-0.404434,0.28169,-0.870106,3.141593,1,2.948923,1,0,0,0,0,0,,0.899019,46.913231,223.668579,94.417633,-0.061535,-0.923756,-0.378004,-0.417836,0.367781,-0.830753,3.141593,1,0.571457,0.968852,0,0,0,0,0,
1.487121,38.47168,227.278656,30.139507,-0.20079,-0.956132,-0.213295,-0.407733,0.27954,-0.869259,3.141593,1,2.891908,1,0,0,0,0,0,,0.93112,47.00005,223.680573,93.899162,-0.071571,-0.924759,-0.373762,-0.414318,0.368429,-0.832226,3.141593,1,0.789822,0.973577,0,0,0,0,0,
1.516294,38.012558,227.147598,30.617554,-0.209392,-0.954608,-0.211844,-0.413286,0.282743,-0.865593,3.141593,1,3.087214,1,0,0,0,0,0,,0.968378,47.050102,223.809692,93.488564,-0.079258,-0.925461,-0.370459,-0.411989,0.368815,-0.833211,3.141593,1,0.861898,0.976046,0,0,0,0,0,
1.543862,37.678337,227.264313,31.37006,-0.221795,-0.95269,-0.207819,-0.41879,0.285539,-0.862023,3.141593,1,2.970746,1,0,0,0,0,0,,0.998181,47.040333,224.139664,93.297928,-0.084437,-0.926104,-0.367699,-0.410778,0.368553,-0.833925,3.141593,1,0.608537,0.984314,0,0,0,0,0,
1.573984,37.345322,226.831039,32.395351,-0.215455,-0.954434,-0.206483,-0.428014,0.282357,-0.858533,3.141593,1,2.33484,1,0,0,0,0,0,,1.031508,46.906185,225.356323,93.706985,-0.085801,-0.925178,-0.369707,-0.4092,0.371057,-0.83359,3.141593,1,0.573539,0.979544,0,0,0,0,0,
1.588113,37.286011,226.251328,32.734978,-0.213279,-0.956655,-0.1983,-0.433677,0.27458,-0.858213,3.141593,1,0.664208,1,0,0,0,0,0,,1.043074,46.792957,226.379318,94.246811,-0.088301,-0.924344,-0.371203,-0.407124,0.373601,-0.83347,3.141593,1,0.488068,0.977449,0,0,0,0,0,
1.616492,37.272884,225.633011,32.948112,-0.218594,-0.957588,-0.187727,-0.437946,0.268189,-0.858066,3.141593,1,0.757252,1,0,0,0,0,0,,1.071706,46.718433,227.179413,94.735558,-0.089987,-0.923763,-0.372243,-0.405412,0.375368,-0.833511,3.141593,1,0.529926,0.972581,0,0,0,0,0,
1.64795,37.344341,225.20401,33.078926,-0.220695,-0.958423,-0.180883,-0.439717,0.26331,-0.858672,3.141593,1,1.841025,1,0,0,0,0,0,,1.097811,46.883713,227.702271,95.077591,-0.095118,-0.923697,-0.371128,-0.402507,0.376671,-0.83433,3.141593,1,0.690576,0.969488,0,0,0,0,0,
1.671361,37.492012,224.512024,33.067097,-0.22045,-0.960544,-0.169578,-0.440279,0.253128,-0.861441,3.141593,1,2.319394,1,0,0,0,0,0,,1.140807,47.097073,228.064285,95.207954,-0.09719,-0.923909,-0.370063,-0.400325,0.376709,-0.835362,3.141593,1,0.885213,0.966814,0,0,0,0,0,
1.703124,37.68037,223.730774,32.918537,-0.221349,-0.962263,-0.158284,-0.440504,0.243466,-0.864107,3.141593,1,3.305143,0.989367,0,0,0,0,0,,1.149474,47.491985,228.333389,95.299454,-0.099746,-0.924273,-0.36847,-0.39732,0.37651,-0.836885,3.141593,1,1.444996,0.95929,0,0,0,0,0,
1.729491,37.711891,223.112549,32.660675,-0.216862,-0.964693,-0.149463,-0.44183,0.233522,-0.866172,3.141593,1,3.576793,0.990927,0,0,0,0,0,,1.177678,47.913239,228.344727,95.269157,-0.10187,-0.92479,-0.366587,-0.395151,0.375802,-0.838229,3.141593,1,1.639313,0.95667,0,0,0,0,0,
1.754148,37.90659,222.707443,32.462864,-0.214709,-0.966206,-0.14264,-0.442261,0.226397,-0.867842,3.141593,1,4.308853,0.969061,0,0,0,0,0,,1.204578,48.368961,228.208237,95.223045,-0.103678,-0.924943,-0.365692,-0.39373,0.375805,-0.838896,3.141593,1,1.757603,0.953138,0,0,0,0,0,
1.77138,38.02813,222.351257,32.278664,-0.208202,-0.968453,-0.136935,-0.442858,0.218172,-0.869643,3.141593,1,4.415796,0.964492,0,0,0,0,0,,1.235728,48.871582,227.995972,95.239159,-0.103696,-0.924888,-0.365827,-0.392396,0.376018,-0.839426,3.141593,1,1.981178,0.952771,0,0,0,0,0,
1.787544,38.08271,222.079559,32.141209,-0.202183,-0.970181,-0.133679,-0.443256,0.212369,-0.870875,3.141593,1,4.154166,0.969789,0,0,0,0,0,,1.264771,49.382576,227.60968,95.108086,-0.102853,-0.925005,-0.365768,-0.390834,0.375726,-0.840285,3.141593,1,2.069694,0.949638,0,0,0,0,0,
1.803475,38.192642,222.131104,32.110153,-0.201041,-0.970728,-0.131413,-0.44358,0.209824,-0.871327,3.141593,1,3.634962,0.9807,0,0,0,0,0,,1.283122,49.983868,227.30043,94.991821,-0.103239,-0.925063,-0.365514,-0.388876,0.375768,-0.841174,3.141593,1,2.083025,0.946274,0,0,0,0,0,
1.819073,38.34169,222.288361,32.220905,-0.202374,-0.970683,-0.129692,-0.443038,0.208852,-0.871836,3.141593,1,3.541002,0.977133,0,0,0,0,0,,1.302755,50.630745,227.028793,94.838097,-0.10537,-0.924865,-0.365408,-0.386604,0.376647,-0.841828,3.141593,1,2.253816,0.944706,0,0,0,0,0,
1.83911,38.338917,222.513931,32.200863,-0.201457,-0.971043,-0.128416,-0.442584,0.2072,-0.872461,3.141593,1,3.381308,0.973727,0,0,0,0,0,,1.333879,51.278339,226.772049,94.677811,-0.107013,-0.924513,-0.36582,-0.38492,0.377764,-0.842099,3.141593,1,2.361044,0.943271,0,0,0,0,0,
1.870457,38.262085,222.663406,32.066105,-0.201015,-0.971322,-0.126993,-0.441676,0.205582,-0.873303,3.141593,1,3.121828,0.974083,0,0,0,0,0,,1.360189,51.801056,226.596939,94.768562,-0.110031,-0.923652,-0.367096,-0.383362,0.380199,-0.841714,3.141593,1,2.395928,0.947459,0,0,0,0,0,
1.907271,38.278187,222.911285,31.938534,-0.201647,-0.971262,-0.126443,-0.440403,0.205219,-0.874031,3.141593,1,3.144491,0.970321,0,0,0,0,0,,1.391843,52.566208,226.245178,94.638931,-0.110502,-0.923761,-0.36668,-0.380474,0.380153,-0.843044,3.141593,1,2.370156,0.94914,0,0,0,0,0,
